Date;Time;Williams;;;Money Flow Oscillator;
14/04/2020;00:00:00;-5;31177829099307;;0;22
14/04/2020;01:00:00;-1;53172866520788;;0;225
14/04/2020;02:00:00;-10;937274693583;;0;223
14/04/2020;03:00:00;-6;19834710743802;;0;209
14/04/2020;04:00:00;-17;1074380165289;;0;204
14/04/2020;05:00:00;-22;8440366972477;;0;188
14/04/2020;06:00:00;-16;1538461538462;;0;178
14/04/2020;07:00:00;-29;4117647058824;;0;2
14/04/2020;08:00:00;-15;887573964497;;0;262
14/04/2020;09:00:00;-3;46820809248555;;0;347
14/04/2020;10:00:00;-1;27620783956244;;0;374
14/04/2020;11:00:00;-10;6186518928901;;0;481
14/04/2020;12:00:00;-13;7532133676093;;0;357
14/04/2020;13:00:00;-4;1497975708502;;0;374
14/04/2020;14:00:00;-2;18181818181818;;0;385
14/04/2020;15:00:00;-3;36581045172719;;0;384
14/04/2020;16:00:00;-9;49957591178965;;0;325
14/04/2020;17:00:00;-2;29007633587786;;0;337
14/04/2020;19:00:00;-7;3986429177269;;0;33
14/04/2020;20:00:00;-12;5541125541126;;0;32
14/04/2020;21:00:00;-15;779896013865;;0;313
14/04/2020;22:00:00;-15;2512998266898;;0;302
14/04/2020;23:00:00;-26;2088974854932;;0;301
15/04/2020;00:00:00;-21;6403162055336;;0;307
15/04/2020;01:00:00;-24;812030075188;;0;315
15/04/2020;02:00:00;-43;7593984962406;;0;32
15/04/2020;03:00:00;-44;4664031620553;;0;312
15/04/2020;04:00:00;-96;1224489795918;;0;293
15/04/2020;05:00:00;-88;6164623467601;;0;272
15/04/2020;06:00:00;-83;3333333333333;;0;243
15/04/2020;07:00:00;-78;7828947368421;;0;181
15/04/2020;08:00:00;-74;5065789473684;;0;86
15/04/2020;09:00:00;-94;8616600790514;;0;111
15/04/2020;10:00:00;-83;3546734955186;;-0;64
15/04/2020;11:00:00;-56;4660691421255;;-0;82
15/04/2020;12:00:00;-78;6171574903969;;-0;103
15/04/2020;13:00:00;-57;2343149807939;;-0;87
15/04/2020;14:00:00;-55;9539052496799;;-0;55
15/04/2020;15:00:00;-16;2760416666667;;0;4
15/04/2020;16:00:00;-49;4666666666667;;0;1
15/04/2020;17:00:00;-52;0;;6;
15/04/2020;19:00:00;-68;412371134021;;0;5
15/04/2020;20:00:00;-72;6067746686303;;0;1
15/04/2020;21:00:00;-76;5832106038292;;0;4
15/04/2020;22:00:00;-68;4830633284242;;0;4
15/04/2020;23:00:00;-70;839469808542;;0;6
16/04/2020;00:00:00;-69;721649484536;;0;4
16/04/2020;01:00:00;-59;3900481540931;;0;2
16/04/2020;02:00:00;-26;32102728732;;0;46
16/04/2020;03:00:00;-9;61538461538461;;0;79
16/04/2020;04:00:00;-10;0;;82;
16/04/2020;05:00:00;-15;7692307692308;;0;7
16/04/2020;06:00:00;-15;6410256410256;;0;105
16/04/2020;07:00:00;-13;3333333333333;;0;171
16/04/2020;08:00:00;-27;9487179487179;;0;154
16/04/2020;09:00:00;-10;2272727272727;;0;166
16/04/2020;10:00:00;-28;1565656565657;;0;17
16/04/2020;11:00:00;-3;88471177944862;;0;7
16/04/2020;12:00:00;-3;44827586206897;;0;151
16/04/2020;13:00:00;-45;7564575645756;;0;78
16/04/2020;14:00:00;-49;7456765005086;;0;58
16/04/2020;15:00:00;-34;8094747682801;;0;76
16/04/2020;16:00:00;-21;5483870967742;;0;117
16/04/2020;17:00:00;-1;59521435692921;;0;136
16/04/2020;19:00:00;-4;41708906589428;;0;156
16/04/2020;20:00:00;-8;86666666666667;;0;165
16/04/2020;21:00:00;-16;3333333333333;;0;16
16/04/2020;22:00:00;-11;5333333333333;;0;158
16/04/2020;23:00:00;-10;7333333333333;;0;155
17/04/2020;00:00:00;-13;6;;0;137
17/04/2020;01:00:00;-14;5333333333333;;0;135
17/04/2020;02:00:00;-9;33609958506224;;0;138
17/04/2020;03:00:00;-13;6929460580913;;0;137
17/04/2020;04:00:00;-22;3754789272031;;0;132
17/04/2020;05:00:00;-22;9885057471264;;0;137
17/04/2020;06:00:00;-16;6527893422148;;0;133
17/04/2020;07:00:00;-13;5737009544008;;0;138
17/04/2020;08:00:00;-56;3805104408353;;0;189
17/04/2020;09:00:00;-76;5661252900232;;0;57
17/04/2020;10:00:00;-68;7002652519894;;-0;43
17/04/2020;11:00:00;-87;6325088339223;;-0;7
17/04/2020;12:00:00;-87;798319327731;;-0;153
17/04/2020;13:00:00;-82;6680672268908;;-0;238
17/04/2020;14:00:00;-90;6512605042017;;-0;248
17/04/2020;15:00:00;-86;5019011406844;;-0;336
17/04/2020;16:00:00;-50;9671179883946;;-0;22
17/04/2020;17:00:00;-52;6112185686654;;-0;193
19/04/2020;13:00:00;-52;6112185686654;;-0;199
19/04/2020;19:00:00;-76;154738878143;;-0;215
19/04/2020;20:00:00;-77;6595744680851;;-0;213
19/04/2020;21:00:00;-48;2591876208897;;-0;2
19/04/2020;22:00:00;-56;1538461538462;;-0;207
19/04/2020;23:00:00;-48;2630272952854;;-0;199
20/04/2020;00:00:00;-19;174326465927;;-0;196
20/04/2020;01:00:00;-19;4585448392555;;-0;196
20/04/2020;02:00:00;-40;6091370558376;;-0;207
20/04/2020;03:00:00;-32;8257191201354;;-0;222
20/04/2020;04:00:00;-39;2554991539763;;-0;224
20/04/2020;05:00:00;-65;5172413793103;;-0;212
20/04/2020;06:00:00;-87;7697841726619;;-0;95
20/04/2020;07:00:00;-85;3889943074004;;-0;76
20/04/2020;08:00:00;-87;567375886525;;-0;1
20/04/2020;09:00:00;-82;921985815603;;0;24
20/04/2020;10:00:00;-68;4397163120567;;0;97
20/04/2020;11:00:00;-9;17602996254682;;0;261
20/04/2020;12:00:00;-8;68113522537563;;0;211
20/04/2020;13:00:00;-16;3606010016694;;0;174
20/04/2020;14:00:00;-18;5308848080134;;0;105
20/04/2020;15:00:00;-74;457429048414;;0;76
20/04/2020;16:00:00;-88;9816360601002;;-0;8
20/04/2020;17:00:00;-83;4905660377358;;-0;42
20/04/2020;19:00:00;-65;251572327044;;-0;37
20/04/2020;20:00:00;-72;7987421383648;;-0;35
20/04/2020;21:00:00;-68;817610062893;;-0;4
20/04/2020;22:00:00;-80;3459119496855;;-0;39
20/04/2020;23:00:00;-79;136690647482;;-0;62
21/04/2020;00:00:00;-81;7060637204522;;-0;59
21/04/2020;01:00:00;-76;8756423432682;;-0;52
21/04/2020;02:00:00;-78;622816032888;;-0;49
21/04/2020;03:00:00;-63;7433155080214;;-0;4
21/04/2020;04:00:00;-73;7250554323725;;-0;17
21/04/2020;05:00:00;-65;6319290465632;;-0;11
21/04/2020;06:00:00;-63;841121495327;;-0;19
21/04/2020;07:00:00;-88;2995319812792;;-0;104
21/04/2020;08:00:00;-96;411856474259;;-0;197
21/04/2020;09:00:00;-92;7083333333333;;-0;315
21/04/2020;10:00:00;-77;139634801289;;-0;325
21/04/2020;11:00:00;-98;3333333333333;;-0;366
21/04/2020;12:00:00;-84;514469453376;;-0;451
21/04/2020;13:00:00;-86;5214431586113;;-0;383
21/04/2020;14:00:00;-69;1626957113683;;-0;275
21/04/2020;15:00:00;-78;1484002722941;;-0;222
21/04/2020;16:00:00;-86;7256637168142;;-0;238
21/04/2020;17:00:00;-74;6766507828455;;-0;238
21/04/2020;19:00:00;-68;5172171468728;;-0;235
21/04/2020;20:00:00;-67;3225579761068;;-0;218
21/04/2020;21:00:00;-69;3054518297237;;-0;214
21/04/2020;22:00:00;-64;6774193548387;;-0;214
21/04/2020;23:00:00;-61;2096774193548;;-0;216
22/04/2020;00:00:00;-63;645161290323;;-0;222
22/04/2020;01:00:00;-62;8398791540786;;-0;227
22/04/2020;02:00:00;-11;1587982832618;;-0;225
22/04/2020;03:00:00;-15;1351351351351;;-0;214
22/04/2020;04:00:00;-19;551181102362;;-0;203
22/04/2020;05:00:00;-2;30547550432277;;-0;186
22/04/2020;06:00:00;-10;935441370224;;-0;168
22/04/2020;07:00:00;-22;4860335195531;;-0;163
22/04/2020;08:00:00;-18;59523809524;;-0;62
22/04/2020;09:00:00;-2;96191819464034;;0;142
22/04/2020;10:00:00;-12;1212121212121;;0;18
22/04/2020;11:00:00;-18;5580774365821;;0;118
22/04/2020;12:00:00;-6;94259012016021;;0;86
22/04/2020;13:00:00;-7;28395061728395;;0;212
22/04/2020;14:00:00;-1;94805194805195;;0;251
22/04/2020;15:00:00;-2;2289766970618;;0;281
22/04/2020;16:00:00;-23;5227272727273;;0;285
22/04/2020;17:00:00;-31;9377990430622;;0;256
22/04/2020;19:00:00;-39;7769516728625;;0;253
22/04/2020;20:00:00;-43;9632545931759;;0;247
22/04/2020;21:00:00;-46;3254593175853;;0;239
22/04/2020;22:00:00;-43;9153439153439;;0;249
22/04/2020;23:00:00;-56;6137566137566;;0;237
23/04/2020;00:00:00;-64;9624060150376;;0;225
23/04/2020;01:00:00;-54;7811993517018;;0;234
23/04/2020;02:00:00;-52;5454545454545;;0;236
23/04/2020;03:00:00;-29;4979079497908;;0;226
23/04/2020;04:00:00;-80;5439330543933;;0;234
23/04/2020;05:00:00;-70;9205020920502;;0;229
23/04/2020;06:00:00;-36;6108786610879;;0;228
23/04/2020;07:00:00;-58;5051546391753;;0;206
23/04/2020;08:00:00;-33;2474226804124;;0;206
23/04/2020;09:00:00;-1;29310344827586;;0;235
23/04/2020;10:00:00;-12;4423963133641;;0;258
23/04/2020;11:00:00;-8;85922330097087;;0;303
23/04/2020;12:00:00;-28;5194174757282;;0;216
23/04/2020;13:00:00;-41;5536374845869;;0;51
23/04/2020;14:00:00;-74;3002544529262;;0;58
23/04/2020;15:00:00;-44;5169712793734;;0;39
23/04/2020;16:00:00;-82;6370757180157;;0;46
23/04/2020;17:00:00;-94;529262086514;;0;23
23/04/2020;19:00:00;-92;4361493123772;;0;
23/04/2020;20:00:00;-91;9449901768173;;0;5
23/04/2020;21:00:00;-94;4393801276208;;0;2
23/04/2020;22:00:00;-93;1483087597572;;-0;7
23/04/2020;23:00:00;-84;3018213356461;;-0;12
24/04/2020;00:00:00;-86;990459670425;;-0;15
24/04/2020;01:00:00;-86;5568083261058;;-0;12
24/04/2020;02:00:00;-86;6605335786569;;-0;9
24/04/2020;03:00:00;-74;6001881467545;;-0;12
24/04/2020;04:00:00;-71;1864406779661;;-0;1
24/04/2020;05:00:00;-69;2124105011933;;-0;5
24/04/2020;06:00:00;-40;2912621359223;;-0;2
24/04/2020;07:00:00;-0;151745068285281;;-0;55
24/04/2020;08:00:00;-19;760059612519;;-0;147
24/04/2020;09:00:00;-10;2564102564103;;-0;15
24/04/2020;10:00:00;-49;2849002849;;-0;96
24/04/2020;11:00:00;-19;9430199430199;;-0;68
24/04/2020;12:00:00;-15;5555555555556;;-0;37
24/04/2020;13:00:00;-5;464807436919;;0;8
24/04/2020;14:00:00;-1;4408352668213;;0;94
24/04/2020;15:00:00;-4;26638917793965;;0;192
24/04/2020;16:00:00;-3;54147250698975;;0;234
24/04/2020;17:00:00;-6;9327731092437;;0;251
26/04/2020;19:00:00;-30;917431192661;;0;258
26/04/2020;20:00:00;-24;380574826561;;0;252
26/04/2020;21:00:00;-12;621359223301;;0;252
26/04/2020;22:00:00;-3;88349514563107;;0;259
26/04/2020;23:00:00;-4;15821501014199;;0;273
27/04/2020;00:00:00;-0;78125;;0;274
27/04/2020;01:00:00;-2;0;;277;
27/04/2020;02:00:00;-5;11708586296618;;0;29
27/04/2020;03:00:00;-16;1750713606089;;0;261
27/04/2020;04:00:00;-7;22761596548004;;0;246
27/04/2020;05:00:00;-13;8814016172507;;0;242
27/04/2020;06:00:00;-4;65444287729196;;0;253
27/04/2020;07:00:00;-22;6190476190476;;0;34
27/04/2020;08:00:00;-13;9880952380952;;0;39
27/04/2020;09:00:00;-18;361153262519;;0;438
27/04/2020;10:00:00;-20;312989045383;;0;221
27/04/2020;11:00:00;-63;3528265107213;;0;136
27/04/2020;12:00:00;-56;3157894736842;;0;14
27/04/2020;13:00:00;-67;5824175824176;;-0;74
27/04/2020;14:00:00;-88;9908256880734;;-0;147
27/04/2020;15:00:00;-67;2018348623853;;-0;127
27/04/2020;16:00:00;-67;8240740740741;;-0;71
27/04/2020;17:00:00;-72;9166666666667;;-0;83
27/04/2020;19:00:00;-77;833333333333;;-0;98
27/04/2020;20:00:00;-68;287037037037;;-0;103
27/04/2020;21:00:00;-49;5049504950495;;-0;108
27/04/2020;22:00:00;-96;5909090909091;;-0;129
27/04/2020;23:00:00;-76;3274336283186;;-0;14
28/04/2020;00:00:00;-82;2966507177033;;-0;133
28/04/2020;01:00:00;-74;5;;-0;135
28/04/2020;02:00:00;-41;9075144508671;;-0;126
28/04/2020;03:00:00;-40;4605263157895;;-0;13
28/04/2020;04:00:00;-6;37755102040816;;-0;112
28/04/2020;05:00:00;-13;265306122449;;-0;1
28/04/2020;06:00:00;-1;53374233128834;;-0;81
28/04/2020;07:00:00;-12;8888888888889;;0;34
28/04/2020;08:00:00;-9;92592592592593;;0;43
28/04/2020;09:00:00;-14;6666666666667;;0;73
28/04/2020;10:00:00;-68;4444444444444;;-0;96
28/04/2020;11:00:00;-95;821185617104;;-0;287
28/04/2020;12:00:00;-88;5325558794947;;-0;337
28/04/2020;13:00:00;-79;5937211449677;;-0;412
28/04/2020;14:00:00;-77;8393351800554;;-0;322
28/04/2020;15:00:00;-82;5484764542936;;-0;285
28/04/2020;16:00:00;-95;793991416309;;-0;321
28/04/2020;17:00:00;-84;8068669527897;;-0;317
28/04/2020;19:00:00;-68;68669527897;;-0;299
28/04/2020;20:00:00;-61;2875536480687;;-0;296
28/04/2020;21:00:00;-54;5064377682403;;-0;289
28/04/2020;22:00:00;-37;3214285714286;;-0;268
28/04/2020;23:00:00;-33;6607142857143;;-0;275
29/04/2020;00:00:00;-31;7843866171004;;-0;278
29/04/2020;01:00:00;-8;40438489646772;;-0;285
29/04/2020;02:00:00;-10;4750304506699;;-0;294
29/04/2020;03:00:00;-22;1680876979294;;-0;325
29/04/2020;04:00:00;-19;2448233861145;;-0;341
29/04/2020;05:00:00;-18;2704019488429;;-0;332
29/04/2020;06:00:00;-21;5590742996346;;-0;333
29/04/2020;07:00:00;-22;462850182704;;-0;281
29/04/2020;08:00:00;-60;1190476190476;;-0;1
29/04/2020;09:00:00;-3;486529318542;;0;13
29/04/2020;10:00:00;-8;97887323943662;;0;105
29/04/2020;11:00:00;-11;8618618618619;;0;13
29/04/2020;12:00:00;-14;4144144144144;;0;151
29/04/2020;13:00:00;-9;783289817232;;0;298
29/04/2020;14:00:00;-5;8905852417303;;0;329
29/04/2020;15:00:00;-2;60355029585799;;0;279
29/04/2020;16:00:00;-21;5320910973085;;0;315
29/04/2020;17:00:00;-0;144717800289436;;0;323
29/04/2020;19:00:00;-8;17655571635311;;0;315
29/04/2020;20:00:00;-7;81476121562952;;0;313
29/04/2020;21:00:00;-16;7872648335745;;0;304
29/04/2020;22:00:00;-14;6888567293777;;0;3
29/04/2020;23:00:00;-9;69162995594714;;0;305
30/04/2020;00:00:00;-2;73972602739726;;0;318
30/04/2020;01:00:00;-5;39568345323741;;0;334
30/04/2020;02:00:00;-10;9147609147609;;0;335
30/04/2020;03:00:00;-17;5956284153005;;0;316
30/04/2020;04:00:00;-32;6576576576577;;0;308
30/04/2020;05:00:00;-33;1081081081081;;0;311
30/04/2020;06:00:00;-26;6129032258065;;0;294
30/04/2020;07:00:00;-48;2384823848238;;0;287
30/04/2020;08:00:00;-95;609756097561;;0;217
30/04/2020;09:00:00;-97;588424437299;;0;134
30/04/2020;10:00:00;-71;6183574879227;;-0;59
30/04/2020;11:00:00;-85;24154589372;;-0;77
30/04/2020;12:00:00;-98;792270531401;;-0;85
30/04/2020;13:00:00;-83;7866108786611;;-0;26
30/04/2020;14:00:00;-92;3640167364017;;-0;28
30/04/2020;15:00:00;-92;972972972973;;-0;279
30/04/2020;16:00:00;-64;5348837209302;;-0;196
30/04/2020;17:00:00;-94;689378757515;;-0;201
30/04/2020;19:00:00;-91;758965804837;;-0;216
30/04/2020;20:00:00;-88;8240200166806;;-0;218
30/04/2020;21:00:00;-83;7364470391993;;-0;222
30/04/2020;22:00:00;-88;5215794306703;;-0;225
30/04/2020;23:00:00;-96;9436485195798;;-0;23
01/05/2020;00:00:00;-87;6623376623377;;-0;223
01/05/2020;01:00:00;-83;7748344370861;;-0;211
01/05/2020;02:00:00;-90;5311778290993;;-0;215
01/05/2020;03:00:00;-96;764587525151;;-0;227
01/05/2020;04:00:00;-92;5250683682771;;-0;233
01/05/2020;05:00:00;-82;9535095715588;;-0;225
01/05/2020;06:00:00;-86;5086599817685;;-0;196
01/05/2020;07:00:00;-81;9734345351044;;-0;11
01/05/2020;08:00:00;-59;825688073394;;-0;141
01/05/2020;09:00:00;-57;9816513761468;;-0;131
01/05/2020;10:00:00;-24;2201834862385;;0;137
01/05/2020;11:00:00;-33;81300813008;;0;204
01/05/2020;12:00:00;-94;5425361155698;;0;96
01/05/2020;13:00:00;-88;423645320197;;-0;84
01/05/2020;14:00:00;-87;8019323671498;;-0;72
01/05/2020;15:00:00;-74;1545893719807;;-0;26
01/05/2020;16:00:00;-80;6763285024155;;0;1
01/05/2020;17:00:00;-85;5072463768116;;-0;5
02/05/2020;13:00:00;-85;5072463768116;;-0;7
03/05/2020;17:00:00;-85;5072463768116;;0;
03/05/2020;19:00:00;-94;2558746736292;;-0;15
03/05/2020;20:00:00;-93;5331230283912;;-0;29
03/05/2020;21:00:00;-94;8102246320682;;-0;3
03/05/2020;22:00:00;-76;6847405112316;;-0;6
03/05/2020;23:00:00;-77;3818745158792;;0;1
04/05/2020;00:00:00;-60;6060606060606;;0;16
04/05/2020;01:00:00;-56;9095477386935;;0;14
04/05/2020;02:00:00;-60;929648241206;;0;4
04/05/2020;03:00:00;-34;6733668341709;;0;18
04/05/2020;04:00:00;-48;6180904522613;;0;18
04/05/2020;05:00:00;-45;892857142857;;-0;101
04/05/2020;06:00:00;-36;1921097770154;;-0;252
04/05/2020;07:00:00;-38;789022298456;;-0;132
04/05/2020;08:00:00;-23;7076648841355;;0;33
04/05/2020;09:00:00;-24;5989304812834;;0;82
04/05/2020;10:00:00;-4;15430267062315;;0;157
04/05/2020;11:00:00;-19;51020408163;;0;304
04/05/2020;12:00:00;-9;46745562130178;;0;311
04/05/2020;13:00:00;-35;5421686746988;;0;272
04/05/2020;14:00:00;-22;1385542168675;;0;216
04/05/2020;15:00:00;-4;6626506024096;;0;282
04/05/2020;16:00:00;-4;61538461538461;;0;35
04/05/2020;17:00:00;-8;99408284023669;;0;357
04/05/2020;19:00:00;-8;73671782762692;;0;352
04/05/2020;20:00:00;-2;24321133412043;;0;349
04/05/2020;21:00:00;-1;41509433962264;;0;349
04/05/2020;22:00:00;-1;65289256198347;;0;359
04/05/2020;23:00:00;-7;55750273822563;;0;368
05/05/2020;00:00:00;-13;873473917869;;0;356
05/05/2020;01:00:00;-3;92706872370266;;0;363
05/05/2020;02:00:00;-10;6591865357644;;0;379
05/05/2020;03:00:00;-4;62833099579243;;0;399
05/05/2020;04:00:00;-3;28253223915592;;0;397
05/05/2020;05:00:00;-48;5013623978202;;0;38
05/05/2020;06:00:00;-26;1744966442953;;0;366
05/05/2020;07:00:00;-19;380761523046;;0;354
05/05/2020;08:00:00;-9;72515856236786;;0;252
05/05/2020;09:00:00;-10;9311740890688;;0;279
05/05/2020;10:00:00;-0;538599640933573;;0;324
05/05/2020;11:00:00;-6;32279534109817;;0;443
05/05/2020;12:00:00;-1;21396054628225;;0;415
05/05/2020;13:00:00;-13;311614730878;;0;357
05/05/2020;14:00:00;-2;92887029288703;;0;339
05/05/2020;15:00:00;-0;632111251580278;;0;362
05/05/2020;16:00:00;-51;2010113780025;;0;17
05/05/2020;17:00:00;-44;1213653603034;;0;149
05/05/2020;19:00:00;-28;657395701644;;0;143
05/05/2020;20:00:00;-32;2376738305942;;0;145
05/05/2020;21:00:00;-82;2259136212625;;0;132
05/05/2020;22:00:00;-81;193321616872;;0;115
05/05/2020;23:00:00;-75;439367311072;;0;116
06/05/2020;00:00:00;-63;7961335676626;;0;128
06/05/2020;01:00:00;-62;2144112478032;;0;115
06/05/2020;02:00:00;-34;622144112478;;0;139
06/05/2020;03:00:00;-15;9929701230228;;0;164
06/05/2020;04:00:00;-30;527240773286;;0;149
06/05/2020;05:00:00;-25;3075571177504;;0;134
06/05/2020;06:00:00;-12;2557726465364;;0;118
06/05/2020;07:00:00;-10;189035916824;;0;1
06/05/2020;08:00:00;-19;4706994328922;;-0;5
06/05/2020;09:00:00;-24;7561436673;;-0;93
06/05/2020;10:00:00;-27;7685950413223;;-0;16
06/05/2020;11:00:00;-10;9792284866469;;-0;39
06/05/2020;12:00:00;-21;9242902208202;;-0;36
06/05/2020;13:00:00;-13;1725417439703;;0;115
06/05/2020;14:00:00;-10;3202846975089;;0;145
06/05/2020;15:00:00;-30;7843137254902;;0;104
06/05/2020;16:00:00;-70;2479338842975;;0;22
06/05/2020;17:00:00;-91;1157024793388;;0;18
06/05/2020;19:00:00;-90;6930693069307;;0;26
06/05/2020;20:00:00;-72;792079207921;;0;24
06/05/2020;21:00:00;-53;693069306931;;0;31
06/05/2020;22:00:00;-53;4653465346535;;0;37
06/05/2020;23:00:00;-44;1584158415842;;0;22
07/05/2020;00:00:00;-26;7326732673267;;0;2
07/05/2020;01:00:00;-27;3267326732673;;0;24
07/05/2020;02:00:00;-34;6534653465347;;0;22
07/05/2020;03:00:00;-19;2079207920792;;0;23
07/05/2020;04:00:00;-13;1493506493506;;0;39
07/05/2020;05:00:00;-5;51948051948052;;0;55
07/05/2020;06:00:00;-3;67107195301028;;0;9
07/05/2020;07:00:00;-12;7753303964758;;0;22
07/05/2020;08:00:00;-4;25844346549192;;0;44
07/05/2020;09:00:00;-6;37329286798179;;-0;6
07/05/2020;10:00:00;-17;3611111111111;;-0;16
07/05/2020;11:00:00;-46;3821892393321;;-0;119
07/05/2020;12:00:00;-11;1721611721612;;-0;53
07/05/2020;13:00:00;-1;91489361702128;;0;89
07/05/2020;14:00:00;-13;9344262295082;;0;133
07/05/2020;15:00:00;-24;5901639344262;;0;85
07/05/2020;16:00:00;-31;1258278145695;;0;52
07/05/2020;17:00:00;-7;75;;0;44
07/05/2020;19:00:00;-0;97323600973236;;0;41
07/05/2020;20:00:00;-1;76600441501104;;0;47
07/05/2020;21:00:00;-2;43111831442464;;0;57
07/05/2020;22:00:00;-9;63855421686747;;0;67
07/05/2020;23:00:00;-7;52688172043011;;0;8
08/05/2020;00:00:00;-4;43548387096774;;0;76
08/05/2020;01:00:00;-3;89784946236559;;0;56
08/05/2020;02:00:00;-1;2448132780083;;0;55
08/05/2020;03:00:00;-26;492040520984;;0;41
08/05/2020;04:00:00;-30;3907380607815;;0;25
08/05/2020;05:00:00;-30;1013024602026;;0;2
08/05/2020;06:00:00;-19;9710564399421;;0;26
08/05/2020;07:00:00;-21;1822660098522;;0;39
08/05/2020;08:00:00;-33;9517625231911;;0;131
08/05/2020;09:00:00;-42;7991886409736;;0;83
08/05/2020;10:00:00;-78;2786885245902;;-0;108
08/05/2020;11:00:00;-53;6885245901639;;-0;87
08/05/2020;12:00:00;-28;2786885245902;;-0;1
08/05/2020;13:00:00;-19;672131147541;;0;7
08/05/2020;14:00:00;-56;9672131147541;;0;14
08/05/2020;15:00:00;-43;6475409836066;;-0;21
08/05/2020;16:00:00;-23;3606557377049;;0;68
08/05/2020;17:00:00;-5;75221238938053;;0;6
09/05/2020;17:00:00;-5;75221238938053;;0;44
10/05/2020;19:00:00;-10;1769911504425;;0;18
10/05/2020;20:00:00;-2;47787610619469;;0;34
10/05/2020;21:00:00;-2;13464696223317;;0;46
10/05/2020;22:00:00;-3;25443786982249;;0;5
10/05/2020;23:00:00;-8;13609467455621;;0;57
11/05/2020;00:00:00;-7;90861159929701;;0;71
11/05/2020;01:00:00;-14;3122676579926;;0;83
11/05/2020;02:00:00;-35;6877323420074;;0;63
11/05/2020;03:00:00;-22;8624535315985;;0;48
11/05/2020;04:00:00;-15;7992565055762;;0;64
11/05/2020;05:00:00;-60;7709750566893;;0;6
11/05/2020;06:00:00;-63;4920634920635;;0;158
11/05/2020;07:00:00;-87;9818594104308;;0;136
11/05/2020;08:00:00;-96;44128113879;;0;77
11/05/2020;09:00:00;-84;8348348348348;;-0;52
11/05/2020;10:00:00;-48;3483483483483;;0;146
11/05/2020;11:00:00;-33;4834834834835;;0;291
11/05/2020;12:00:00;-11;8975903614458;;0;227
11/05/2020;13:00:00;-1;67682926829268;;0;251
11/05/2020;14:00:00;-7;9046454767726;;0;302
11/05/2020;15:00:00;-2;39234449760766;;0;324
11/05/2020;16:00:00;-23;6961451247166;;0;28
11/05/2020;17:00:00;-26;4172335600907;;0;234
11/05/2020;19:00:00;-20;2947845804989;;0;232
11/05/2020;20:00:00;-28;2312925170068;;0;222
11/05/2020;21:00:00;-41;4965986394558;;0;212
11/05/2020;22:00:00;-43;7641723356009;;0;205
11/05/2020;23:00:00;-43;4240362811791;;0;211
12/05/2020;00:00:00;-43;3080808080808;;0;215
12/05/2020;01:00:00;-53;9305301645338;;0;218
12/05/2020;02:00:00;-57;7006507592191;;0;242
12/05/2020;03:00:00;-80;0;;248;
12/05/2020;04:00:00;-50;2173913043478;;0;265
12/05/2020;05:00:00;-65;0;;291;
12/05/2020;06:00:00;-52;8260869565217;;0;333
12/05/2020;07:00:00;-17;1919770773639;;0;276
12/05/2020;08:00:00;-6;28140703517588;;0;21
12/05/2020;09:00:00;-3;76884422110553;;0;186
12/05/2020;10:00:00;-62;1399176954733;;0;42
12/05/2020;11:00:00;-29;123456790123;;-0;46
12/05/2020;12:00:00;-28;3950617283951;;-0;6
12/05/2020;13:00:00;-14;6090534979424;;-0;8
12/05/2020;14:00:00;-46;2039045553145;;-0;24
12/05/2020;15:00:00;-62;6898047722343;;-0;6
12/05/2020;16:00:00;-99;2857142857143;;-0;181
12/05/2020;17:00:00;-99;983606557377;;-0;216
12/05/2020;19:00:00;-94;215530903328;;-0;219
12/05/2020;20:00:00;-97;9335793357934;;-0;222
12/05/2020;21:00:00;-86;9971264367816;;-0;222
12/05/2020;22:00:00;-85;8477011494253;;-0;223
12/05/2020;23:00:00;-79;3103448275862;;-0;222
13/05/2020;00:00:00;-74;4252873563218;;-0;208
13/05/2020;01:00:00;-68;2835820895522;;-0;214
13/05/2020;02:00:00;-73;6567164179104;;-0;219
13/05/2020;03:00:00;-62;247191011236;;-0;207
13/05/2020;04:00:00;-70;3619909502262;;-0;219
13/05/2020;05:00:00;-67;2006745362563;;-0;228
13/05/2020;06:00:00;-50;1795332136445;;-0;224
13/05/2020;07:00:00;-6;15384615384615;;-0;198
13/05/2020;08:00:00;-4;7569141193595;;-0;211
13/05/2020;09:00:00;-17;3216885007278;;-0;282
13/05/2020;10:00:00;-32;7510917030568;;-0;451
13/05/2020;11:00:00;-50;-0;;251;
13/05/2020;12:00:00;-91;8050941306755;;-0;333
13/05/2020;13:00:00;-70;8760852407261;;-0;349
